course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
HIST 432,HIST,432,History of Early Judaism,3 or 4 Hours,Same as JS 442 and REL 442. See REL 442.,,,,,,,"[HIST 432 History of Early Judaism credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/432>)

Same as [JS 442](<https://catalog.illinois.edu/search/?P=JS%20442>) and [REL 442](<https://catalog.illinois.edu/search/?P=REL%20442>). See [REL 442](<https://catalog.illinois.edu/search/?P=REL%20442>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 433,HIST,433,History of Jews in Diaspora,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Deals with the history of the Jewish people from the destruction of the Jewish state by Rome to the reestablishment of a Jewish state in 1948. The emphasis is on the interaction between the Jewish and non-Jewish worlds as well as changes internal to the Jewish communities. Same as REL 434. 3 undergraduate hours. 4 graduate hours.,,,,,,,"[HIST 433 History of Jews in Diaspora credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/433>)

Deals with the history of the Jewish people from the destruction of the Jewish state by Rome to the reestablishment of a Jewish state in 1948. The emphasis is on the interaction between the Jewish and non-Jewish worlds as well as changes internal to the Jewish communities. Same as [REL 434](<https://catalog.illinois.edu/search/?P=REL%20434>). 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 434,HIST,434,Women in Muslim Societies,3 or 4 Hours,"Same as ANTH 403, GLBL 403, GWS 403, REL 403, and SAME 403. See REL 403.",,,,,,,"[HIST 434 Women in Muslim Societies credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/434>)

Same as [ANTH 403](<https://catalog.illinois.edu/search/?P=ANTH%20403>), [GLBL 403](<https://catalog.illinois.edu/search/?P=GLBL%20403>), [GWS 403](<https://catalog.illinois.edu/search/?P=GWS%20403>), [REL 403](<https://catalog.illinois.edu/search/?P=REL%20403>), and [SAME 403](<https://catalog.illinois.edu/search/?P=SAME%20403>). See [REL 403](<https://catalog.illinois.edu/search/?P=REL%20403>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 436,HIST,436,Jewish Life-Writing,3 or 4 Hours,"Same as CWL 421, REL 420, SLAV 420, and YDSH 420. See YDSH 420.",,,,,,,"[HIST 436 Jewish Life-Writing credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/436>)

Same as [CWL 421](<https://catalog.illinois.edu/search/?P=CWL%20421>), [REL 420](<https://catalog.illinois.edu/search/?P=REL%20420>), [SLAV 420](<https://catalog.illinois.edu/search/?P=SLAV%20420>), and [YDSH 420](<https://catalog.illinois.edu/search/?P=YDSH%20420>). See [YDSH 420](<https://catalog.illinois.edu/search/?P=YDSH%20420>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 439,HIST,439,The Ottoman Empire,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","Economy, society, law, and government; the Ottomans and Mediterranean society; Ottoman culture and Islamic tradition; minorities; trade, diplomacy, and capitulations; ""decline"" and dismemberment; and traditional and westernizing attempts at revival. 3 undergraduate hours. 2 or 4 graduate hours.",,,,,,,"[HIST 439 The Ottoman Empire credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/439>)

Economy, society, law, and government; the Ottomans and Mediterranean society; Ottoman culture and Islamic tradition; minorities; trade, diplomacy, and capitulations; ""decline"" and dismemberment; and traditional and westernizing attempts at revival. 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 440,HIST,440,Roman Republic to 44 B C,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examination of the political, social, economic, military, institutional, religious and cultural development of Rome from 753 BCE until 14 CE. Same as CLCV 440. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[HIST 440 Roman Republic to 44 B C credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/440>)

Examination of the political, social, economic, military, institutional, religious and cultural development of Rome from 753 BCE until 14 CE. Same as [CLCV 440](<https://catalog.illinois.edu/search/?P=CLCV%20440>). 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 441,HIST,441,The Roman Empire,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examination of the political, social, economic, military, institutional, religious and cultural development of the Roman Empire from the reign of Augustus (27 BCE - 14 CE) through the fall of the Western Roman Empire ca. 480 CE. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[HIST 441 The Roman Empire credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/441>)

Examination of the political, social, economic, military, institutional, religious and cultural development of the Roman Empire from the reign of Augustus (27 BCE - 14 CE) through the fall of the Western Roman Empire ca. 480 CE. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 442,HIST,442,Roman Law and Legal Trad,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examines Roman law and legal tradition in the context of historical, political, and social developments; origins of law in primitive and ancient classical societies; surveys development of precedent, codification, and preservation of Roman law, and the impact of Roman law on western legal traditions. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[HIST 442 Roman Law and Legal Trad credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/442>)

Examines Roman law and legal tradition in the context of historical, political, and social developments; origins of law in primitive and ancient classical societies; surveys development of precedent, codification, and preservation of Roman law, and the impact of Roman law on western legal traditions. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 443,HIST,443,Byzantine Empire AD 284-717,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examination of the political, social, economic, military, institutional, religious and cultural development of the early Byzantine Empire from the reign of Diocletian (AD 284-305) through the Heraclian Dynasty (AD 610-717). Same as MDVL 443. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[HIST 443 Byzantine Empire AD 284-717 credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/443>)

Examination of the political, social, economic, military, institutional, religious and cultural development of the early Byzantine Empire from the reign of Diocletian (AD 284-305) through the Heraclian Dynasty (AD 610-717). Same as [MDVL 443](<https://catalog.illinois.edu/search/?P=MDVL%20443>). 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 445,HIST,445,Medieval England,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","Key sources and topics of English history, from the end of Roman rule in Britain (c. 410) to the fifteenth century. Recurrent themes include the development of law, the role of women, the status of commoners, intellectual trends, and the importance of public media for the dissemination of ideas (writing, performance). Same as MDVL 444. 3 undergraduate hours. 2 or 4 graduate hours.",,,,,,,"[HIST 445 Medieval England credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/445>)

Key sources and topics of English history, from the end of Roman rule in Britain (c. 410) to the fifteenth century. Recurrent themes include the development of law, the role of women, the status of commoners, intellectual trends, and the importance of public media for the dissemination of ideas (writing, performance). Same as [MDVL 444](<https://catalog.illinois.edu/search/?P=MDVL%20444>). 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
